DateTime (UTC),DateTime (EDT),Pressure (mmHg),Pressure (Pa)
2023-08-04 18:38:54.998,8/4/2023 14:38:54.998,41.76101981,5567.662683108821
2023-08-04 18:38:55.006,8/4/2023 14:38:55.006,42.01601981,5601.659793108821
2023-08-04 18:38:55.014,8/4/2023 14:38:55.014,41.16701981,5488.46941510882
2023-08-04 18:38:55.022,8/4/2023 14:38:55.022,37.26801981,4968.64693710882
2023-08-04 18:38:55.030,8/4/2023 14:38:55.030,33.25001981,4432.9591411088195
2023-08-04 18:38:55.038,8/4/2023 14:38:55.038,31.31901981,4175.51435910882
2023-08-04 18:38:55.046,8/4/2023 14:38:55.046,30.40601981,4053.79137310882
2023-08-04 18:38:55.054,8/4/2023 14:38:55.054,29.44101981,3925.13564310882
2023-08-04 18:38:55.062,8/4/2023 14:38:55.062,28.47301981,3796.0799471088203
2023-08-04 18:38:55.070,8/4/2023 14:38:55.070,27.23201981,3630.62734510882
2023-08-04 18:38:55.078,8/4/2023 14:38:55.078,25.34601981,3379.18205310882
2023-08-04 18:38:55.086,8/4/2023 14:38:55.086,23.79701981,3172.6662751088197
2023-08-04 18:38:55.094,8/4/2023 14:38:55.094,22.89401981,3052.27650910882
2023-08-04 18:38:55.102,8/4/2023 14:38:55.102,22.14701981,2952.6849751088203
2023-08-04 18:38:55.110,8/4/2023 14:38:55.110,21.75201981,2900.0227851088202
2023-08-04 18:38:55.118,8/4/2023 14:38:55.118,21.12601981,2816.56321310882
2023-08-04 18:38:55.126,8/4/2023 14:38:55.126,20.15901981,2687.6408391088203
2023-08-04 18:38:55.134,8/4/2023 14:38:55.134,20.08901981,2678.30829910882
2023-08-04 18:38:55.142,8/4/2023 14:38:55.142,20.45401981,2726.97082910882
2023-08-04 18:38:55.150,8/4/2023 14:38:55.150,20.14001981,2685.10772110882
2023-08-04 18:38:55.158,8/4/2023 14:38:55.158,19.68601981,2624.57953310882
2023-08-04 18:38:55.166,8/4/2023 14:38:55.166,19.31301981,2574.85042710882
2023-08-04 18:38:55.174,8/4/2023 14:38:55.174,18.91701981,2522.05491510882
2023-08-04 18:38:55.182,8/4/2023 14:38:55.182,18.96501981,2528.4543711088204
2023-08-04 18:38:55.190,8/4/2023 14:38:55.190,19.09301981,2545.5195871088204
2023-08-04 18:38:55.198,8/4/2023 14:38:55.198,18.96301981,2528.1877271088197
2023-08-04 18:38:55.206,8/4/2023 14:38:55.206,19.13901981,2551.65239910882
2023-08-04 18:38:55.214,8/4/2023 14:38:55.214,19.40101981,2586.58276310882
2023-08-04 18:38:55.222,8/4/2023 14:38:55.222,19.20401981,2560.31832910882
2023-08-04 18:38:55.230,8/4/2023 14:38:55.230,19.05001981,2539.78674110882
2023-08-04 18:38:55.238,8/4/2023 14:38:55.238,19.15301981,2553.5189071088203
2023-08-04 18:38:55.246,8/4/2023 14:38:55.246,19.21301981,2561.5182271088197
2023-08-04 18:38:55.254,8/4/2023 14:38:55.254,19.08901981,2544.98629910882
2023-08-04 18:38:55.262,8/4/2023 14:38:55.262,18.92401981,2522.9881691088203
2023-08-04 18:38:55.270,8/4/2023 14:38:55.270,18.95701981,2527.38779510882
2023-08-04 18:38:55.278,8/4/2023 14:38:55.278,18.80701981,2507.38949510882
2023-08-04 18:38:55.286,8/4/2023 14:38:55.286,18.53001981,2470.45930110882
2023-08-04 18:38:55.294,8/4/2023 14:38:55.294,18.77601981,2503.2565131088204
2023-08-04 18:38:55.302,8/4/2023 14:38:55.302,19.69001981,2625.11282110882
2023-08-04 18:38:55.310,8/4/2023 14:38:55.310,20.52101981,2735.90340310882
2023-08-04 18:38:55.318,8/4/2023 14:38:55.318,20.84001981,2778.43312110882
2023-08-04 18:38:55.326,8/4/2023 14:38:55.326,21.51801981,2868.8254371088196
2023-08-04 18:38:55.334,8/4/2023 14:38:55.334,22.52101981,3002.5474031088197
2023-08-04 18:38:55.342,8/4/2023 14:38:55.342,23.17601981,3089.87331310882
2023-08-04 18:38:55.350,8/4/2023 14:38:55.350,24.42601981,3256.52581310882
2023-08-04 18:38:55.358,8/4/2023 14:38:55.358,26.67201981,3555.96702510882
2023-08-04 18:38:55.366,8/4/2023 14:38:55.366,28.69801981,3826.07739710882
2023-08-04 18:38:55.374,8/4/2023 14:38:55.374,30.31501981,4041.65907110882
2023-08-04 18:38:55.382,8/4/2023 14:38:55.382,32.47601981,4329.76791310882
2023-08-04 18:38:55.390,8/4/2023 14:38:55.390,34.54601981,4605.7444531088195
2023-08-04 18:38:55.398,8/4/2023 14:38:55.398,35.26001981,4700.93636110882
2023-08-04 18:38:55.406,8/4/2023 14:38:55.406,34.86401981,4648.1408491088205
2023-08-04 18:38:55.414,8/4/2023 14:38:55.414,34.82201981,4642.54132510882
2023-08-04 18:38:55.422,8/4/2023 14:38:55.422,36.82001981,4908.91868110882
2023-08-04 18:38:55.430,8/4/2023 14:38:55.430,39.13801981,5217.959077108821
2023-08-04 18:38:55.438,8/4/2023 14:38:55.438,40.22701981,5363.14673510882
2023-08-04 18:38:55.446,8/4/2023 14:38:55.446,42.13901981,5618.058399108821
2023-08-04 18:38:55.454,8/4/2023 14:38:55.454,44.89101981,5984.96054310882
2023-08-04 18:38:55.462,8/4/2023 14:38:55.462,47.13101981,6283.60182310882
2023-08-04 18:38:55.470,8/4/2023 14:38:55.470,48.87101981,6515.58210310882
2023-08-04 18:38:55.478,8/4/2023 14:38:55.478,47.65601981,6353.595873108819
2023-08-04 18:38:55.486,8/4/2023 14:38:55.486,44.30101981,5906.30056310882
2023-08-04 18:38:55.494,8/4/2023 14:38:55.494,44.03701981,5871.10355510882
2023-08-04 18:38:55.502,8/4/2023 14:38:55.502,41.75201981,5566.46278510882
2023-08-04 18:38:55.510,8/4/2023 14:38:55.510,36.19801981,4825.99239710882
2023-08-04 18:38:55.518,8/4/2023 14:38:55.518,38.10701981,5080.5040951088195
2023-08-04 18:38:55.526,8/4/2023 14:38:55.526,42.72301981,5695.918447108819
2023-08-04 18:38:55.534,8/4/2023 14:38:55.534,41.32801981,5509.93425710882
2023-08-04 18:38:55.542,8/4/2023 14:38:55.542,40.37501981,5382.878391108819
2023-08-04 18:38:55.550,8/4/2023 14:38:55.550,41.74601981,5565.66285310882
2023-08-04 18:38:55.558,8/4/2023 14:38:55.558,41.96401981,5594.72704910882
2023-08-04 18:38:55.566,8/4/2023 14:38:55.566,42.45401981,5660.05482910882
2023-08-04 18:38:55.574,8/4/2023 14:38:55.574,41.11101981,5481.00338310882
2023-08-04 18:38:55.582,8/4/2023 14:38:55.582,36.64801981,4885.98729710882
2023-08-04 18:38:55.590,8/4/2023 14:38:55.590,33.22701981,4429.8927351088205
2023-08-04 18:38:55.598,8/4/2023 14:38:55.598,31.41601981,4188.446593108821
2023-08-04 18:38:55.606,8/4/2023 14:38:55.606,30.03901981,4004.86219910882
2023-08-04 18:38:55.614,8/4/2023 14:38:55.614,29.24901981,3899.5378191088203
2023-08-04 18:38:55.622,8/4/2023 14:38:55.622,28.21901981,3762.2161591088197
2023-08-04 18:38:55.630,8/4/2023 14:38:55.630,26.70301981,3560.10000710882
2023-08-04 18:38:55.638,8/4/2023 14:38:55.638,25.03901981,3338.25219910882
2023-08-04 18:38:55.646,8/4/2023 14:38:55.646,23.52701981,3136.6693351088197
2023-08-04 18:38:55.654,8/4/2023 14:38:55.654,22.58501981,3011.0800111088197
2023-08-04 18:38:55.662,8/4/2023 14:38:55.662,22.00401981,2933.61992910882
2023-08-04 18:38:55.670,8/4/2023 14:38:55.670,21.46001981,2861.09276110882
2023-08-04 18:38:55.678,8/4/2023 14:38:55.678,20.80901981,2774.30013910882
2023-08-04 18:38:55.686,8/4/2023 14:38:55.686,20.22901981,2696.97337910882
2023-08-04 18:38:55.694,8/4/2023 14:38:55.694,20.07501981,2676.4417911088203
2023-08-04 18:38:55.702,8/4/2023 14:38:55.702,20.12001981,2682.44128110882
2023-08-04 18:38:55.710,8/4/2023 14:38:55.710,19.92301981,2656.17684710882
2023-08-04 18:38:55.718,8/4/2023 14:38:55.718,19.54401981,2605.64780910882
2023-08-04 18:38:55.726,8/4/2023 14:38:55.726,19.26601981,2568.58429310882
2023-08-04 18:38:55.734,8/4/2023 14:38:55.734,19.13001981,2550.45250110882
2023-08-04 18:38:55.742,8/4/2023 14:38:55.742,19.09001981,2545.1196211088204
2023-08-04 18:38:55.750,8/4/2023 14:38:55.750,19.20301981,2560.18500710882
2023-08-04 18:38:55.758,8/4/2023 14:38:55.758,19.35001981,2579.78334110882
2023-08-04 18:38:55.766,8/4/2023 14:38:55.766,19.40401981,2586.9827291088204
2023-08-04 18:38:55.774,8/4/2023 14:38:55.774,19.48601981,2597.9151331088196
2023-08-04 18:38:55.782,8/4/2023 14:38:55.782,19.37501981,2583.11639110882
2023-08-04 18:38:55.790,8/4/2023 14:38:55.790,19.13301981,2550.8524671088203
2023-08-04 18:38:55.798,8/4/2023 14:38:55.798,19.16501981,2555.11877110882
2023-08-04 18:38:55.806,8/4/2023 14:38:55.806,19.28001981,2570.45080110882
2023-08-04 18:38:55.814,8/4/2023 14:38:55.814,19.11001981,2547.78606110882
2023-08-04 18:38:55.822,8/4/2023 14:38:55.822,18.95401981,2526.98782910882
2023-08-04 18:38:55.830,8/4/2023 14:38:55.830,18.86101981,2514.58888310882
2023-08-04 18:38:55.838,8/4/2023 14:38:55.838,18.53401981,2470.99258910882
2023-08-04 18:38:55.846,8/4/2023 14:38:55.846,18.43801981,2458.19367710882
2023-08-04 18:38:55.854,8/4/2023 14:38:55.854,18.74501981,2499.12353110882
2023-08-04 18:38:55.862,8/4/2023 14:38:55.862,19.51301981,2601.51482710882
2023-08-04 18:38:55.870,8/4/2023 14:38:55.870,20.44901981,2726.30421910882
2023-08-04 18:38:55.878,8/4/2023 14:38:55.878,21.00601981,2800.5645731088202
2023-08-04 18:38:55.886,8/4/2023 14:38:55.886,21.70401981,2893.6233291088197
2023-08-04 18:38:55.894,8/4/2023 14:38:55.894,22.48801981,2998.1477771088203
2023-08-04 18:38:55.902,8/4/2023 14:38:55.902,23.07601981,3076.54111310882
2023-08-04 18:38:55.910,8/4/2023 14:38:55.910,24.40001981,3253.05944110882
2023-08-04 18:38:55.918,8/4/2023 14:38:55.918,26.82101981,3575.83200310882
2023-08-04 18:38:55.926,8/4/2023 14:38:55.926,28.89901981,3852.87511910882
2023-08-04 18:38:55.934,8/4/2023 14:38:55.934,30.37501981,4049.65839110882
2023-08-04 18:38:55.942,8/4/2023 14:38:55.942,32.40601981,4320.4353731088195
2023-08-04 18:38:55.950,8/4/2023 14:38:55.950,34.43301981,4590.67906710882
2023-08-04 18:38:55.958,8/4/2023 14:38:55.958,35.20801981,4694.00361710882
2023-08-04 18:38:55.966,8/4/2023 14:38:55.966,34.61001981,4614.27706110882
2023-08-04 18:38:55.974,8/4/2023 14:38:55.974,34.21401981,4561.48154910882
2023-08-04 18:38:55.982,8/4/2023 14:38:55.982,35.92401981,4789.46216910882
2023-08-04 18:38:55.990,8/4/2023 14:38:55.990,38.41401981,5121.43394910882
2023-08-04 18:38:55.998,8/4/2023 14:38:55.998,39.81701981,5308.48471510882
2023-08-04 18:38:56.006,8/4/2023 14:38:56.006,41.76001981,5567.529361108821
2023-08-04 18:38:56.014,8/4/2023 14:38:56.014,44.55901981,5940.69763910882
2023-08-04 18:38:56.022,8/4/2023 14:38:56.022,46.46501981,6194.80937110882
2023-08-04 18:38:56.030,8/4/2023 14:38:56.030,48.08401981,6410.657689108821
2023-08-04 18:38:56.038,8/4/2023 14:38:56.038,47.22901981,6296.66737910882
2023-08-04 18:38:56.046,8/4/2023 14:38:56.046,43.85701981,5847.10559510882
2023-08-04 18:38:56.054,8/4/2023 14:38:56.054,43.38501981,5784.17761110882
2023-08-04 18:38:56.062,8/4/2023 14:38:56.062,41.15201981,5486.46958510882
2023-08-04 18:38:56.070,8/4/2023 14:38:56.070,36.01501981,4801.59447110882
2023-08-04 18:38:56.078,8/4/2023 14:38:56.078,38.16401981,5088.10344910882
2023-08-04 18:38:56.086,8/4/2023 14:38:56.086,42.46401981,5661.38804910882
2023-08-04 18:38:56.094,8/4/2023 14:38:56.094,40.92901981,5456.73877910882
2023-08-04 18:38:56.102,8/4/2023 14:38:56.102,40.15401981,5353.41422910882
2023-08-04 18:38:56.110,8/4/2023 14:38:56.110,41.51801981,5535.26543710882
2023-08-04 18:38:56.118,8/4/2023 14:38:56.118,41.38801981,5517.933577108821
2023-08-04 18:38:56.126,8/4/2023 14:38:56.126,41.67001981,5555.53038110882
2023-08-04 18:38:56.134,8/4/2023 14:38:56.134,40.90701981,5453.80569510882
2023-08-04 18:38:56.142,8/4/2023 14:38:56.142,36.87001981,4915.584781108821
2023-08-04 18:38:56.150,8/4/2023 14:38:56.150,33.18201981,4423.89324510882
2023-08-04 18:38:56.158,8/4/2023 14:38:56.158,31.37801981,4183.38035710882
2023-08-04 18:38:56.166,8/4/2023 14:38:56.166,29.99101981,3998.46274310882
2023-08-04 18:38:56.174,8/4/2023 14:38:56.174,28.97001981,3862.34098110882
2023-08-04 18:38:56.182,8/4/2023 14:38:56.182,28.08101981,3743.8177231088202
2023-08-04 18:38:56.190,8/4/2023 14:38:56.190,26.67301981,3556.10034710882
2023-08-04 18:38:56.198,8/4/2023 14:38:56.198,25.01201981,3334.65250510882
2023-08-04 18:38:56.206,8/4/2023 14:38:56.206,23.57001981,3142.40218110882
2023-08-04 18:38:56.214,8/4/2023 14:38:56.214,22.47201981,2996.01462510882
2023-08-04 18:38:56.222,8/4/2023 14:38:56.222,21.65901981,2887.62383910882
2023-08-04 18:38:56.230,8/4/2023 14:38:56.230,21.22701981,2830.0287351088205
2023-08-04 18:38:56.238,8/4/2023 14:38:56.238,20.80701981,2774.0334951088203
2023-08-04 18:38:56.246,8/4/2023 14:38:56.246,20.03801981,2671.5088771088203
2023-08-04 18:38:56.254,8/4/2023 14:38:56.254,19.80201981,2640.0448851088204
2023-08-04 18:38:56.262,8/4/2023 14:38:56.262,20.10601981,2680.57477310882
2023-08-04 18:38:56.270,8/4/2023 14:38:56.270,19.92401981,2656.31016910882
2023-08-04 18:38:56.278,8/4/2023 14:38:56.278,19.35001981,2579.78334110882
2023-08-04 18:38:56.286,8/4/2023 14:38:56.286,18.98301981,2530.8541671088196
2023-08-04 18:38:56.294,8/4/2023 14:38:56.294,18.84401981,2512.32240910882
2023-08-04 18:38:56.302,8/4/2023 14:38:56.302,18.81501981,2508.4560711088197
2023-08-04 18:38:56.310,8/4/2023 14:38:56.310,18.83001981,2510.45590110882
2023-08-04 18:38:56.318,8/4/2023 14:38:56.318,18.88201981,2517.38864510882
2023-08-04 18:38:56.326,8/4/2023 14:38:56.326,19.17701981,2556.7186351088203
2023-08-04 18:38:56.334,8/4/2023 14:38:56.334,19.38101981,2583.91632310882
2023-08-04 18:38:56.342,8/4/2023 14:38:56.342,19.25701981,2567.3843951088197
2023-08-04 18:38:56.350,8/4/2023 14:38:56.350,19.20301981,2560.18500710882
2023-08-04 18:38:56.358,8/4/2023 14:38:56.358,19.16401981,2554.98544910882
2023-08-04 18:38:56.366,8/4/2023 14:38:56.366,19.17901981,2556.98527910882
2023-08-04 18:38:56.374,8/4/2023 14:38:56.374,19.17201981,2556.0520251088196
2023-08-04 18:38:56.382,8/4/2023 14:38:56.382,19.05401981,2540.32002910882
2023-08-04 18:38:56.390,8/4/2023 14:38:56.390,18.95901981,2527.65443910882
2023-08-04 18:38:56.398,8/4/2023 14:38:56.398,18.60501981,2480.45845110882
2023-08-04 18:38:56.406,8/4/2023 14:38:56.406,18.39001981,2451.79422110882
2023-08-04 18:38:56.414,8/4/2023 14:38:56.414,18.74201981,2498.72356510882
2023-08-04 18:38:56.422,8/4/2023 14:38:56.422,19.58701981,2611.38065510882
2023-08-04 18:38:56.430,8/4/2023 14:38:56.430,20.31301981,2708.17242710882
2023-08-04 18:38:56.438,8/4/2023 14:38:56.438,20.67201981,2756.03502510882
2023-08-04 18:38:56.446,8/4/2023 14:38:56.446,21.57701981,2876.69143510882
2023-08-04 18:38:56.454,8/4/2023 14:38:56.454,22.52701981,3003.34733510882
2023-08-04 18:38:56.462,8/4/2023 14:38:56.462,23.04001981,3071.74152110882
2023-08-04 18:38:56.470,8/4/2023 14:38:56.470,24.35401981,3246.92662910882
2023-08-04 18:38:56.478,8/4/2023 14:38:56.478,26.60101981,3546.50116310882
2023-08-04 18:38:56.486,8/4/2023 14:38:56.486,28.53201981,3803.94594510882
2023-08-04 18:38:56.494,8/4/2023 14:38:56.494,30.19301981,4025.39378710882
2023-08-04 18:38:56.502,8/4/2023 14:38:56.502,32.44201981,4325.23496510882
2023-08-04 18:38:56.510,8/4/2023 14:38:56.510,34.30501981,4573.61385110882
2023-08-04 18:38:56.518,8/4/2023 14:38:56.518,34.79401981,4638.80830910882
2023-08-04 18:38:56.526,8/4/2023 14:38:56.526,34.42001981,4588.94588110882
2023-08-04 18:38:56.534,8/4/2023 14:38:56.534,34.18901981,4558.14849910882
2023-08-04 18:38:56.542,8/4/2023 14:38:56.542,35.80401981,4773.46352910882
2023-08-04 18:38:56.550,8/4/2023 14:38:56.550,38.49901981,5132.76631910882
2023-08-04 18:38:56.558,8/4/2023 14:38:56.558,40.00501981,5333.5492511088205
2023-08-04 18:38:56.566,8/4/2023 14:38:56.566,41.59901981,5546.064519108821
2023-08-04 18:38:56.574,8/4/2023 14:38:56.574,44.42301981,5922.56584710882
2023-08-04 18:38:56.582,8/4/2023 14:38:56.582,46.77801981,6236.53915710882
2023-08-04 18:38:56.590,8/4/2023 14:38:56.590,48.21301981,6427.85622710882
2023-08-04 18:38:56.598,8/4/2023 14:38:56.598,46.81401981,6241.33874910882
2023-08-04 18:38:56.606,8/4/2023 14:38:56.606,43.37901981,5783.37767910882
2023-08-04 18:38:56.614,8/4/2023 14:38:56.614,43.12701981,5749.78053510882
2023-08-04 18:38:56.622,8/4/2023 14:38:56.622,41.02001981,5468.87108110882
2023-08-04 18:38:56.630,8/4/2023 14:38:56.630,35.83601981,4777.7298331088205
2023-08-04 18:38:56.638,8/4/2023 14:38:56.638,37.90501981,5053.5730511088195
2023-08-04 18:38:56.646,8/4/2023 14:38:56.646,42.47101981,5662.32130310882
2023-08-04 18:38:56.654,8/4/2023 14:38:56.654,41.04301981,5471.937487108819
2023-08-04 18:38:56.662,8/4/2023 14:38:56.662,39.81201981,5307.81810510882
2023-08-04 18:38:56.670,8/4/2023 14:38:56.670,41.13601981,5484.3364331088205
2023-08-04 18:38:56.678,8/4/2023 14:38:56.678,41.58501981,5544.19801110882
2023-08-04 18:38:56.686,8/4/2023 14:38:56.686,42.13601981,5617.65843310882
2023-08-04 18:38:56.694,8/4/2023 14:38:56.694,40.99201981,5465.13806510882
2023-08-04 18:38:56.702,8/4/2023 14:38:56.702,36.67901981,4890.12027910882
2023-08-04 18:38:56.710,8/4/2023 14:38:56.710,33.16101981,4421.09348310882
2023-08-04 18:38:56.718,8/4/2023 14:38:56.718,31.09301981,4145.38358710882
2023-08-04 18:38:56.726,8/4/2023 14:38:56.726,29.45301981,3926.73550710882
2023-08-04 18:38:56.734,8/4/2023 14:38:56.734,28.71901981,3828.87715910882
2023-08-04 18:38:56.742,8/4/2023 14:38:56.742,27.85301981,3713.42030710882
2023-08-04 18:38:56.750,8/4/2023 14:38:56.750,26.35001981,3513.03734110882
2023-08-04 18:38:56.758,8/4/2023 14:38:56.758,24.61301981,3281.45702710882
2023-08-04 18:38:56.766,8/4/2023 14:38:56.766,23.03301981,3070.80826710882
2023-08-04 18:38:56.774,8/4/2023 14:38:56.774,21.92801981,2923.48745710882
2023-08-04 18:38:56.782,8/4/2023 14:38:56.782,21.27301981,2836.1615471088203
2023-08-04 18:38:56.790,8/4/2023 14:38:56.790,20.95401981,2793.63182910882
2023-08-04 18:38:56.798,8/4/2023 14:38:56.798,20.40401981,2720.30472910882
2023-08-04 18:38:56.806,8/4/2023 14:38:56.806,19.60701981,2614.04709510882
2023-08-04 18:38:56.814,8/4/2023 14:38:56.814,19.55001981,2606.4477411088196
2023-08-04 18:38:56.822,8/4/2023 14:38:56.822,19.96101981,2661.24308310882
2023-08-04 18:38:56.830,8/4/2023 14:38:56.830,19.77701981,2636.7118351088197
2023-08-04 18:38:56.838,8/4/2023 14:38:56.838,19.29601981,2572.58395310882
2023-08-04 18:38:56.846,8/4/2023 14:38:56.846,19.10701981,2547.38609510882
2023-08-04 18:38:56.854,8/4/2023 14:38:56.854,19.03001981,2537.12030110882
2023-08-04 18:38:56.862,8/4/2023 14:38:56.862,18.99301981,2532.18738710882
2023-08-04 18:38:56.870,8/4/2023 14:38:56.870,19.20701981,2560.71829510882
2023-08-04 18:38:56.878,8/4/2023 14:38:56.878,19.38601981,2584.5829331088203
2023-08-04 18:38:56.886,8/4/2023 14:38:56.886,19.38401981,2584.3162891088205
2023-08-04 18:38:56.894,8/4/2023 14:38:56.894,19.44701981,2592.7155751088203
2023-08-04 18:38:56.902,8/4/2023 14:38:56.902,19.40101981,2586.58276310882
2023-08-04 18:38:56.910,8/4/2023 14:38:56.910,19.22701981,2563.38473510882
2023-08-04 18:38:56.918,8/4/2023 14:38:56.918,19.08801981,2544.8529771088197
2023-08-04 18:38:56.926,8/4/2023 14:38:56.926,19.09001981,2545.1196211088204
2023-08-04 18:38:56.934,8/4/2023 14:38:56.934,19.00701981,2534.05389510882
2023-08-04 18:38:56.942,8/4/2023 14:38:56.942,18.91501981,2521.78827110882
2023-08-04 18:38:56.950,8/4/2023 14:38:56.950,19.00401981,2533.6539291088197
2023-08-04 18:38:56.958,8/4/2023 14:38:56.958,18.76901981,2502.32325910882
2023-08-04 18:38:56.966,8/4/2023 14:38:56.966,18.45801981,2460.86011710882
2023-08-04 18:38:56.974,8/4/2023 14:38:56.974,18.69801981,2492.8573971088204
2023-08-04 18:38:56.982,8/4/2023 14:38:56.982,19.67001981,2622.44638110882
2023-08-04 18:38:56.990,8/4/2023 14:38:56.990,20.69301981,2758.83478710882
2023-08-04 18:38:56.998,8/4/2023 14:38:56.998,20.96401981,2794.96504910882
2023-08-04 18:38:57.006,8/4/2023 14:38:57.006,21.46501981,2861.7593711088202
2023-08-04 18:38:57.014,8/4/2023 14:38:57.014,22.21501981,2961.7508711088203
2023-08-04 18:38:57.022,8/4/2023 14:38:57.022,22.71501981,3028.4118711088204
2023-08-04 18:38:57.030,8/4/2023 14:38:57.030,24.42801981,3256.7924571088197
2023-08-04 18:38:57.038,8/4/2023 14:38:57.038,26.89501981,3585.69783110882
2023-08-04 18:38:57.046,8/4/2023 14:38:57.046,28.55201981,3806.61238510882
2023-08-04 18:38:57.054,8/4/2023 14:38:57.054,30.16601981,4021.79409310882
2023-08-04 18:38:57.062,8/4/2023 14:38:57.062,32.31401981,4308.16974910882
2023-08-04 18:38:57.070,8/4/2023 14:38:57.070,34.34101981,4578.41344310882
2023-08-04 18:38:57.078,8/4/2023 14:38:57.078,35.43701981,4724.534355108821
2023-08-04 18:38:57.086,8/4/2023 14:38:57.086,35.05501981,4673.605351108819
2023-08-04 18:38:57.094,8/4/2023 14:38:57.094,34.54801981,4606.01109710882
2023-08-04 18:38:57.102,8/4/2023 14:38:57.102,36.13501981,4817.59311110882
2023-08-04 18:38:57.110,8/4/2023 14:38:57.110,38.45501981,5126.900151108821
2023-08-04 18:38:57.118,8/4/2023 14:38:57.118,39.64601981,5285.68665310882
2023-08-04 18:38:57.126,8/4/2023 14:38:57.126,41.52101981,5535.66540310882
2023-08-04 18:38:57.134,8/4/2023 14:38:57.134,44.28501981,5904.1674111088205
2023-08-04 18:38:57.142,8/4/2023 14:38:57.142,46.36001981,6180.8105611088195
2023-08-04 18:38:57.150,8/4/2023 14:38:57.150,47.85901981,6380.66023910882
2023-08-04 18:38:57.158,8/4/2023 14:38:57.158,46.44801981,6192.5428971088195
2023-08-04 18:38:57.166,8/4/2023 14:38:57.166,43.08601981,5744.31433310882
2023-08-04 18:38:57.174,8/4/2023 14:38:57.174,42.81001981,5707.5174611088205
2023-08-04 18:38:57.182,8/4/2023 14:38:57.182,40.53701981,5404.476555108819
2023-08-04 18:38:57.190,8/4/2023 14:38:57.190,35.49901981,4732.80031910882
2023-08-04 18:38:57.198,8/4/2023 14:38:57.198,37.76401981,5034.77464910882
2023-08-04 18:38:57.206,8/4/2023 14:38:57.206,42.25101981,5632.99046310882
2023-08-04 18:38:57.214,8/4/2023 14:38:57.214,40.84301981,5445.273087108821
2023-08-04 18:38:57.222,8/4/2023 14:38:57.222,39.77701981,5303.15183510882
2023-08-04 18:38:57.230,8/4/2023 14:38:57.230,41.11401981,5481.40334910882
2023-08-04 18:38:57.238,8/4/2023 14:38:57.238,41.38701981,5517.80025510882
2023-08-04 18:38:57.246,8/4/2023 14:38:57.246,41.77501981,5569.529191108821
2023-08-04 18:38:57.254,8/4/2023 14:38:57.254,40.81801981,5441.94003710882
2023-08-04 18:38:57.262,8/4/2023 14:38:57.262,36.69401981,4892.1201091088205
2023-08-04 18:38:57.270,8/4/2023 14:38:57.270,33.12001981,4415.62728110882
2023-08-04 18:38:57.278,8/4/2023 14:38:57.278,31.21301981,4161.38222710882
2023-08-04 18:38:57.286,8/4/2023 14:38:57.286,29.77301981,3969.3985471088204
2023-08-04 18:38:57.294,8/4/2023 14:38:57.294,28.95401981,3860.20782910882
2023-08-04 18:38:57.302,8/4/2023 14:38:57.302,27.91001981,3721.0196611088204
2023-08-04 18:38:57.310,8/4/2023 14:38:57.310,26.25401981,3500.23842910882
2023-08-04 18:38:57.318,8/4/2023 14:38:57.318,24.61201981,3281.32370510882
2023-08-04 18:38:57.326,8/4/2023 14:38:57.326,23.25901981,3100.9390391088205
2023-08-04 18:38:57.334,8/4/2023 14:38:57.334,22.21101981,2961.2175831088202
2023-08-04 18:38:57.342,8/4/2023 14:38:57.342,21.46601981,2861.89269310882
2023-08-04 18:38:57.350,8/4/2023 14:38:57.350,21.02901981,2803.63097910882
2023-08-04 18:38:57.358,8/4/2023 14:38:57.358,20.38501981,2717.77161110882
2023-08-04 18:38:57.366,8/4/2023 14:38:57.366,19.55701981,2607.38099510882
2023-08-04 18:38:57.374,8/4/2023 14:38:57.374,19.55201981,2606.7143851088204
2023-08-04 18:38:57.382,8/4/2023 14:38:57.382,20.01901981,2668.97575910882
2023-08-04 18:38:57.390,8/4/2023 14:38:57.390,19.91301981,2654.8436271088203
2023-08-04 18:38:57.398,8/4/2023 14:38:57.398,19.39501981,2585.78283110882
2023-08-04 18:38:57.406,8/4/2023 14:38:57.406,18.97601981,2529.92091310882
2023-08-04 18:38:57.414,8/4/2023 14:38:57.414,18.79801981,2506.18959710882
2023-08-04 18:38:57.422,8/4/2023 14:38:57.422,18.98201981,2530.72084510882
2023-08-04 18:38:57.430,8/4/2023 14:38:57.430,19.30501981,2573.7838511088203
2023-08-04 18:38:57.438,8/4/2023 14:38:57.438,19.30701981,2574.05049510882
2023-08-04 18:38:57.446,8/4/2023 14:38:57.446,19.30001981,2573.11724110882
2023-08-04 18:38:57.454,8/4/2023 14:38:57.454,19.41401981,2588.31594910882
2023-08-04 18:38:57.462,8/4/2023 14:38:57.462,19.22201981,2562.71812510882
2023-08-04 18:38:57.470,8/4/2023 14:38:57.470,19.12101981,2549.25260310882
2023-08-04 18:38:57.478,8/4/2023 14:38:57.478,19.33501981,2577.7835111088198
2023-08-04 18:38:57.486,8/4/2023 14:38:57.486,19.21001981,2561.1182611088198
2023-08-04 18:38:57.494,8/4/2023 14:38:57.494,18.88701981,2518.0552551088203
2023-08-04 18:38:57.502,8/4/2023 14:38:57.502,18.96701981,2528.72101510882
2023-08-04 18:38:57.510,8/4/2023 14:38:57.510,19.09301981,2545.5195871088204
